autor,inclinacao_0,inclinacao_1,inclinacao_2,inclinacao_3,inclinacao_4,inclinacao_5,inclinacao_6,inclinacao_7,inclinacao_8,inclinacao_9,inclinacao_10,inclinacao_11,inclinacao_12,inclinacao_13,inclinacao_14,inclinacao_15,inclinacao_16
a001,0.34608030592734224,0.5862332695984703,0.28489483747609945,0.12848948374760993,0.0,0.08565965583173996,0.28489483747609945,0.5862332695984703,1.0,0.8814531548757171,0.6695984703632887,0.501338432122371,0.3265774378585086,0.28030592734225623,0.2676864244741874,0.3265774378585086,0.3441682600382409
a001,0.3367461206207007,0.5779875219964805,0.285394336906095,0.12494000959846424,0.0,0.0836666133418653,0.285394336906095,0.5779875219964805,1.0,0.9051351783714605,0.7070868661014238,0.5167173252279635,0.3028315469524876,0.2359622460406335,0.2087665973444249,0.3028315469524876,0.3255479123340266
a001,0.322884012539185,0.5924764890282131,0.29153605015673983,0.13524406627854904,0.0,0.07411553963278102,0.29153605015673983,0.5924764890282131,1.0,0.768025078369906,0.4961934617107031,0.2825794894760412,0.0857590685176892,0.0754590237348858,0.1180026869682042,0.0857590685176892,0.3264666368114644
a001,0.6068779501011463,0.5266351989211059,0.24409979770734996,0.11665542818610924,0.0,0.08091706001348618,0.24409979770734996,0.5266351989211059,1.0,0.9919082939986514,0.8260283209710048,0.5832771409305462,0.32164531355360754,0.3155765340525961,0.3641267700606878,0.32164531355360754,0.602832097100472
a001,0.2138276239637103,0.5654622243078367,0.2351008916001877,0.09713749413420929,0.0,0.06209917096824652,0.2351008916001877,0.5654622243078367,1.0,0.8002502737368997,0.5139996871578288,0.3156577506647896,0.14312529328953544,0.12185202565305803,0.12763960581886438,0.14312529328953544,0.22180509932738934
a001,0.6078990228013029,0.6453583061889251,0.3269543973941368,0.20521172638436483,0.08387622149837133,0.14169381107491857,0.3269543973941368,0.6453583061889251,1.0,0.6107491856677525,0.2740228013029316,0.10586319218241043,0.0,0.11359934853420195,0.247557003257329,0.0,0.6009771986970684
a001,0.22518363064008395,0.5943336831059811,0.26484784889821616,0.11416579223504722,0.008604407135362015,0.06610703043022036,0.26484784889821616,0.5943336831059811,1.0,0.7164742917103882,0.38488982161594965,0.17796432318992655,0.0,0.022035676810073453,0.06484784889821615,0.0,0.2161594963273872
a001,0.4613615455381785,0.62557497700092,0.34452621895124197,0.1577736890524379,0.0,0.10533578656853726,0.34452621895124197,0.62557497700092,1.0,0.81278748850046,0.5814167433302668,0.3656853725850966,0.17387304507819687,0.21113155473781048,0.2824287028518859,0.17387304507819687,0.4503219871205152
a001,0.398478835978836,0.6117724867724867,0.29993386243386244,0.13690476190476192,0.0,0.08101851851851852,0.29993386243386244,0.6117724867724867,1.0,0.7718253968253969,0.5582010582010583,0.435515873015873,0.3191137566137566,0.3115079365079365,0.2996031746031746,0.3191137566137566,0.4083994708994709
a001,0.34015887025595765,0.6457193292144748,0.328684907325684,0.13768755516328332,0.0,0.07749338040600176,0.328684907325684,0.6457193292144748,1.0,0.7198587819947043,0.44836716681376876,0.30238305383936454,0.15781112091791705,0.1703442188879082,0.19258605472197704,0.15781112091791705,0.34351279788172995
