autor,inclinacao_0,inclinacao_1,inclinacao_2,inclinacao_3,inclinacao_4,inclinacao_5,inclinacao_6,inclinacao_7,inclinacao_8,inclinacao_9,inclinacao_10,inclinacao_11,inclinacao_12,inclinacao_13,inclinacao_14,inclinacao_15,inclinacao_16
a001,0.3658632150674197,0.5968195206312319,0.28402734617775016,0.12490880103764153,0.0,0.07710703380441539,0.28402734617775016,0.5968195206312319,1.0,0.7784473207771503,0.5113762261193828,0.3260464236495798,0.16176669278785094,0.1662658415975356,0.19526035614883672,0.16176669278785094,0.3658632150674197
a001,0.32954545454545453,0.6061847988077497,0.28808896022010777,0.12669093201880088,0.0,0.07663647827582254,0.28808896022010777,0.6061847988077497,1.0,0.7509027857388513,0.471927662501433,0.2918577324315029,0.13708013298177232,0.14907428636936834,0.18051415797317436,0.13708013298177232,0.32954545454545453
a002,1.0,0.23980191265459783,0.09890470836438976,0.03759616963755574,0.0,0.014818651540609169,0.09890470836438976,0.23980191265459783,0.46234698131561325,0.349672170496608,0.22494536174943466,0.12825144965069418,0.03441262301502078,0.10883434187753452,0.27843399825662923,0.03441262301502078,1.0
a002,1.0,0.25756237032036455,0.11871457077902094,0.04636202086787321,0.0,0.03387306535357246,0.11871457077902094,0.25756237032036455,0.5174676607531098,0.5871496788412474,0.613130280256927,0.6228097171618898,0.5928183541978973,0.6781066028651134,0.7774920827169931,0.5928183541978973,1.0
a003,0.4480336903140347,0.5429564000349899,0.2454669282581258,0.1015583019881784,0.0,0.07486597603189084,0.2454669282581258,0.5429564000349899,1.0,0.9428039438661385,0.7717781137922847,0.6053384651912576,0.4233157967084463,0.4030966097247041,0.39361183659697835,0.4233157967084463,0.4480336903140347
a003,0.4713869765163678,0.5331981822634629,0.23192467822253668,0.09666929712373126,0.0,0.0702740210617976,0.23192467822253668,0.5331981822634629,1.0,0.9318893031102887,0.7436528885139732,0.5693488258183896,0.3773980244360391,0.36032272987020053,0.35900296606710386,0.3773980244360391,0.4713869765163678
a004,0.47907760324864396,0.4129069325828472,0.18490782849185405,0.07255889140998549,0.0,0.06514816582107139,0.18490782849185405,0.4129069325828472,0.8489127365151087,0.9980815861484678,1.0,0.9334787562445832,0.7848649806697894,0.7309643681406967,0.6554450817516969,0.7848649806697894,0.47907760324864396
a004,0.4782795698924731,0.4435330261136713,0.19481822836661547,0.07524833589349718,0.0,0.06744495647721455,0.19481822836661547,0.4435330261136713,0.8882232462877624,1.0,0.9625601638504865,0.8684485407066053,0.7225192012288787,0.6746338965693804,0.6208499743983615,0.7225192012288787,0.4782795698924731
a005,1.0,0.3245154594385846,0.17593106610991768,0.0773092611812411,0.014988776519997103,0.06707537833989043,0.17593106610991768,0.3245154594385846,0.49151601457845573,0.28751418020322944,0.12642707151649732,0.046221428399024884,0.0,0.17757234920711545,0.3971180999734498,0.0,1.0
a005,1.0,0.3502347180859119,0.17641714199182273,0.0628943516228358,0.0,0.056130432587956185,0.17641714199182273,0.3502347180859119,0.5540861137751754,0.3553328958659331,0.18928877896118318,0.09676442380495684,0.040154459643632325,0.2013527838069759,0.4075008833476352,0.040154459643632325,1.0
a006,0.5946505781799899,0.6147812971342383,0.2986827551533434,0.12571141277023629,0.0,0.08279537456008045,0.2986827551533434,0.6147812971342383,1.0,0.7238813474107592,0.45186525892408247,0.2898541980894922,0.1508898944193062,0.20345902463549523,0.2846254399195576,0.1508898944193062,0.5946505781799899
a006,0.5546235679214403,0.6240793780687398,0.30828559738134204,0.12843698854337152,0.0,0.08254909983633388,0.30828559738134204,0.6240793780687398,1.0,0.6979337152209493,0.4113338788870704,0.24423076923076922,0.10707855973813421,0.16141571194762683,0.24566284779050737,0.10707855973813421,0.5546235679214403
a007,0.7210606005984355,0.8327084610115721,0.5803201268971484,0.3497963156566567,0.1417138325101842,0.25123472367424926,0.5803201268971484,0.8327084610115721,1.0,0.5130141677782184,0.20051191463282741,0.08807094704207073,0.0,0.09625437110205848,0.22203395940733264,0.0,0.7210606005984355
a007,0.5695120801784536,0.8841465330359106,0.6563511263313331,0.43589179678909173,0.21964246441924032,0.3285054510038016,0.6563511263313331,0.8841465330359106,1.0,0.5034402588834083,0.19838826227654027,0.08924251468786328,0.0,0.07196267554745672,0.17631719501083917,0.0,0.5695120801784536
a008,0.36919746504747264,0.11114649828526063,0.06306917577117115,0.027648153020295312,0.0,0.028765156865188712,0.06306917577117115,0.11114649828526063,0.20484558114202103,0.3977502988677643,0.6184139468546187,0.8295599835680426,1.0,0.9637066064776991,0.8273028972864191,1.0,0.36919746504747264
a008,0.3177010176293536,0.12775445852699688,0.07384262577038841,0.03295726775732509,0.0,0.033829521488973974,0.07384262577038841,0.12775445852699688,0.2534122320276828,0.48367902700710497,0.708749155388112,0.8967095968385921,1.0,0.8971600565122136,0.73351624726141,1.0,0.3177010176293536
a009,1.0,0.26666583034347796,0.11272800260932835,0.040670396668088415,0.0,0.035012670296309306,0.11272800260932835,0.26666583034347796,0.5613443058935695,0.6066939308026194,0.5771131796171313,0.5245377223574278,0.4457435331309431,0.5439446019519784,0.6895526507263466,0.4457435331309431,1.0
a009,1.0,0.2703736850979934,0.1129486231630284,0.040987327652178426,0.0,0.03633085593473157,0.1129486231630284,0.2703736850979934,0.5843936858762339,0.6539683774984759,0.636406085839916,0.5839267416371584,0.49645252085035735,0.5945497230761249,0.7351129097111431,0.49645252085035735,1.0
a010,0.42857142857142855,0.44218794408702167,0.17825491563961451,0.07265586647029947,0.0,0.05768286696121748,0.17825491563961451,0.44218794408702167,0.9213239283776451,1.0,0.9257551094230422,0.7863989871586182,0.6031832157713872,0.5546727643851898,0.49923778518461104,0.6031832157713872,0.42857142857142855
a010,0.42324283501657645,0.4784890493196626,0.18881763373142352,0.07771078939620854,0.0,0.05728146640553998,0.18881763373142352,0.4784890493196626,0.9738105295495565,1.0,0.8810721554471794,0.7216824750713619,0.5349768954085224,0.4934654327150775,0.4506227359420401,0.5349768954085224,0.42324283501657645
a011,0.9997914828775363,0.23809447429625472,0.10688908493062796,0.032480551768385595,0.0,0.026353356323682735,0.10688908493062796,0.23809447429625472,0.4043467800144358,0.2702702702702703,0.15008420883791804,0.08501082685058946,0.06217018205148769,0.2183815863341086,0.43158232416392656,0.06217018205148769,1.0
a011,0.9998413425942249,0.2777386031096852,0.1356344533370941,0.04976553961146564,0.0,0.05323837393787681,0.1356344533370941,0.2777386031096852,0.5365088319289215,0.5802630187215739,0.5811797059549413,0.563674505517752,0.5445298452208863,0.7081056305750449,0.8618270281705038,0.5445298452208863,1.0
a012,0.9279826744674662,0.6063936386850697,0.3008695090021657,0.12716165109739147,0.0,0.09732682548404822,0.3008695090021657,0.6063936386850697,1.0,0.7739599831916475,0.5298833112454343,0.35407440928338235,0.21323980993632222,0.3172576526489317,0.47625820215276204,0.21323980993632222,0.9279826744674662
a012,0.9030701754385965,0.6427005012531328,0.34464285714285714,0.1519110275689223,0.0,0.11682330827067669,0.34464285714285714,0.6427005012531328,1.0,0.7416040100250627,0.49022556390977445,0.31259398496240604,0.1793859649122807,0.30604636591478696,0.4727756892230576,0.1793859649122807,0.9030701754385965
a013,0.795679812008556,0.5589130238303257,0.2745157111439159,0.10692013376314283,0.0,0.1035158015244178,0.2745157111439159,0.5589130238303257,1.0,0.9812008556020848,0.8767812490585365,0.7762178772632784,0.668484318982918,0.6899044979363119,0.7272918988943452,0.668484318982918,0.7959208266803242
a013,0.726694680968705,0.5480758597810461,0.26371226362932654,0.10568948357845848,0.0,0.10184673227911091,0.26371226362932654,0.5480758597810461,1.0,0.9953555236094217,0.8889748977109366,0.7810184673227911,0.6595985845405286,0.6663994249695897,0.6904511777065133,0.6595985845405286,0.7272199491319252
